Stn Lat Lon Pr T S O2
111 -65.503 80.002 2822 -0.1107 34.669 206.86
111 -65.503 80.002 2826 -0.1114 34.669 206.9
111 -65.503 80.002 2830 -0.1118 34.669 206.96
111 -65.503 80.002 2834 -0.1119 34.669 207.02
111 -65.503 80.002 2838 -0.112 34.67 207
111 -65.503 80.002 2842 -0.1152 34.669 207.07
111 -65.503 80.002 2846 -0.1168 34.669 207.11
111 -65.503 80.002 2850 -0.1177 34.669 207.1
111 -65.503 80.002 2854 -0.118 34.669 207.17
111 -65.503 80.002 2858 -0.1185 34.669 207.24
111 -65.503 80.002 2862 -0.1186 34.669 207.23
111 -65.503 80.002 2866 -0.119 34.669 207.23
111 -65.503 80.002 2870 -0.1203 34.669 207.28
111 -65.503 80.002 2874 -0.1205 34.669 207.32
111 -65.503 80.002 2878 -0.1215 34.669 207.24
111 -65.503 80.002 2882 -0.1217 34.669 207.22
111 -65.503 80.002 2886 -0.1214 34.669 207.26
111 -65.503 80.002 2890 -0.1219 34.669 207.29
111 -65.503 80.002 2894 -0.1228 34.669 207.29
111 -65.503 80.002 2898 -0.123 34.669 207.32
111 -65.503 80.002 2902 -0.1237 34.669 207.26
111 -65.503 80.002 2906 -0.1242 34.669 207.35
111 -65.503 80.002 2910 -0.1244 34.669 207.34
111 -65.503 80.002 2914 -0.1252 34.669 207.4
111 -65.503 80.002 2918 -0.1262 34.669 207.42
111 -65.503 80.002 2922 -0.127 34.669 207.41
111 -65.503 80.002 2926 -0.129 34.668 207.48
111 -65.503 80.002 2930 -0.1295 34.668 207.51
111 -65.503 80.002 2934 -0.1298 34.668 207.55
111 -65.503 80.002 2938 -0.1307 34.668 207.54
111 -65.503 80.002 2942 -0.1316 34.669 207.65
111 -65.503 80.002 2946 -0.1319 34.668 207.69
111 -65.503 80.002 2950 -0.1333 34.668 207.82
111 -65.503 80.002 2954 -0.1352 34.668 207.91
111 -65.503 80.002 2958 -0.1355 34.668 207.9
111 -65.503 80.002 2962 -0.1361 34.668 207.85
111 -65.503 80.002 2966 -0.1363 34.668 207.84
111 -65.503 80.002 2970 -0.1369 34.668 207.85
111 -65.503 80.002 2974 -0.1382 34.668 207.85
111 -65.503 80.002 2978 -0.1388 34.668 207.81
111 -65.503 80.002 2982 -0.1397 34.668 207.74
111 -65.503 80.002 2986 -0.1408 34.668 207.78
111 -65.503 80.002 2990 -0.1423 34.668 207.84
111 -65.503 80.002 2994 -0.1436 34.668 208
111 -65.503 80.002 2998 -0.1447 34.668 208.11
111 -65.503 80.002 3002 -0.1461 34.668 208.22
111 -65.503 80.002 3006 -0.147 34.668 208.29
111 -65.503 80.002 3010 -0.1477 34.668 208.32
111 -65.503 80.002 3014 -0.1483 34.668 208.42
111 -65.503 80.002 3018 -0.1493 34.668 208.51
111 -65.503 80.002 3022 -0.1499 34.668 208.55
111 -65.503 80.002 3026 -0.1506 34.667 208.62
111 -65.503 80.002 3030 -0.152 34.667 208.66
111 -65.503 80.002 3034 -0.153 34.667 208.62
111 -65.503 80.002 3038 -0.1537 34.667 208.74
111 -65.503 80.002 3042 -0.1538 34.667 208.72
111 -65.503 80.002 3046 -0.1541 34.667 208.69
111 -65.503 80.002 3050 -0.1544 34.667 208.69
111 -65.503 80.002 3054 -0.155 34.667 208.8
111 -65.503 80.002 3058 -0.1551 34.667 208.8
111 -65.503 80.002 3062 -0.1567 34.667 208.8
111 -65.503 80.002 3066 -0.1571 34.667 208.82
111 -65.503 80.002 3070 -0.1573 34.667 208.74
111 -65.503 80.002 3074 -0.1574 34.667 208.77
111 -65.503 80.002 3078 -0.1581 34.667 208.8
111 -65.503 80.002 3082 -0.16 34.667 208.73
111 -65.503 80.002 3086 -0.1617 34.667 208.71
111 -65.503 80.002 3090 -0.1623 34.667 208.72
111 -65.503 80.002 3094 -0.1637 34.667 208.78
111 -65.503 80.002 3098 -0.1641 34.667 208.75
111 -65.503 80.002 3102 -0.1644 34.667 208.8
111 -65.503 80.002 3106 -0.1669 34.667 208.8
111 -65.503 80.002 3110 -0.1686 34.666 208.71
111 -65.503 80.002 3114 -0.1705 34.666 208.69
111 -65.503 80.002 3118 -0.1718 34.666 208.75
111 -65.503 80.002 3122 -0.1723 34.666 208.75
111 -65.503 80.002 3126 -0.173 34.666 208.84
111 -65.503 80.002 3130 -0.1738 34.666 208.86
111 -65.503 80.002 3134 -0.1763 34.666 209.08
111 -65.503 80.002 3138 -0.1774 34.666 209.06
111 -65.503 80.002 3142 -0.1783 34.666 209.06
111 -65.503 80.002 3146 -0.1788 34.666 209.08
111 -65.503 80.002 3150 -0.1795 34.666 209.15
111 -65.503 80.002 3154 -0.1798 34.666 209.1
111 -65.503 80.002 3158 -0.1813 34.666 209.07
111 -65.503 80.002 3162 -0.1822 34.666 209.15
111 -65.503 80.002 3166 -0.1833 34.666 209.18
111 -65.503 80.002 3170 -0.1839 34.665 209.16
111 -65.503 80.002 3174 -0.1857 34.665 209.18
111 -65.503 80.002 3178 -0.1878 34.665 209.25
111 -65.503 80.002 3182 -0.1893 34.665 209.32
111 -65.503 80.002 3186 -0.1912 34.665 209.27
111 -65.503 80.002 3190 -0.1942 34.664 209.3
111 -65.503 80.002 3194 -0.1952 34.664 209.34
111 -65.503 80.002 3198 -0.1952 34.664 209.31
111 -65.503 80.002 3202 -0.1949 34.664 209.23
111 -65.503 80.002 3206 -0.1946 34.664 209.31
111 -65.503 80.002 3210 -0.1942 34.664 209.26
111 -65.503 80.002 3214 -0.194 34.664 209.32
111 -65.503 80.002 3218 -0.1937 34.664 209.36
111 -65.503 80.002 3222 -0.1933 34.664 209.31
111 -65.503 80.002 3226 -0.193 34.664 209.3
111 -65.503 80.002 3230 -0.1926 34.664 209.35
111 -65.503 80.002 3234 -0.1922 34.664 209.38
111 -65.503 80.002 3238 -0.1919 34.665 209.34
111 -65.503 80.002 3242 -0.1916 34.664 209.32
111 -65.503 80.002 3246 -0.1912 34.664 209.28
111 -65.503 80.002 3250 -0.1908 34.664 209.3
111 -65.503 80.002 3254 -0.1905 34.664 209.32
111 -65.503 80.002 3258 -0.1901 34.664 209.31
111 -65.503 80.002 3262 -0.1897 34.664 209.3
111 -65.503 80.002 3266 -0.1893 34.664 209.29
111 -65.503 80.002 3270 -0.1888 34.665 209.28
111 -65.503 80.002 3274 -0.1885 34.664 209.3
112 -65.818 79.993 4 -0.5942 33.488 311.29
112 -65.818 79.993 8 -0.6177 33.479 311.08
112 -65.818 79.993 12 -0.6311 33.48 311.1
112 -65.818 79.993 16 -0.6537 33.475 311.32
112 -65.818 79.993 20 -0.6495 33.478 311.77
112 -65.818 79.993 24 -0.5604 33.51 310.95
112 -65.818 79.993 28 -0.5304 33.52 310.44
112 -65.818 79.993 32 -0.4959 33.533 310.13
112 -65.818 79.993 36 -0.4977 33.553 308.66
112 -65.818 79.993 40 -0.7899 33.678 307.62
112 -65.818 79.993 44 -1.212 33.868 306.88
112 -65.818 79.993 48 -1.5285 34.024 305.66
112 -65.818 79.993 52 -1.56 34.057 303.05
112 -65.818 79.993 56 -1.6193 34.111 299.43
112 -65.818 79.993 60 -1.6778 34.163 296.03
112 -65.818 79.993 64 -1.7077 34.184 292.92
112 -65.818 79.993 68 -1.732 34.202 291.2
112 -65.818 79.993 72 -1.7462 34.213 289.59
112 -65.818 79.993 76 -1.7553 34.222 288.74
112 -65.818 79.993 80 -1.7702 34.237 287.38
112 -65.818 79.993 84 -1.7748 34.242 286.73
112 -65.818 79.993 88 -1.7768 34.244 286.12
112 -65.818 79.993 92 -1.7796 34.248 285.85
112 -65.818 79.993 96 -1.783 34.252 285.41
112 -65.818 79.993 100 -1.7871 34.258 285.11
112 -65.818 79.993 104 -1.7893 34.261 284.81
112 -65.818 79.993 108 -1.7912 34.264 284.72
112 -65.818 79.993 112 -1.792 34.266 284.54
112 -65.818 79.993 116 -1.7932 34.268 284.44
112 -65.818 79.993 120 -1.7944 34.272 284.28
112 -65.818 79.993 124 -1.7956 34.277 284.16
112 -65.818 79.993 128 -1.7958 34.279 284.18
112 -65.818 79.993 132 -1.7955 34.282 283.99
112 -65.818 79.993 136 -1.7936 34.284 283.58
112 -65.818 79.993 140 -1.7928 34.287 283.19
112 -65.818 79.993 144 -1.7912 34.289 283.06
112 -65.818 79.993 148 -1.7908 34.29 282.9
112 -65.818 79.993 152 -1.7907 34.292 282.58
112 -65.818 79.993 156 -1.7894 34.293 282.21
112 -65.818 79.993 160 -1.7888 34.294 281.97
112 -65.818 79.993 164 -1.7881 34.294 281.84
112 -65.818 79.993 168 -1.7879 34.294 281.9
112 -65.818 79.993 172 -1.7873 34.296 282.18
112 -65.818 79.993 176 -1.787 34.298 282.41
112 -65.818 79.993 180 -1.7814 34.301 282.27
112 -65.818 79.993 184 -1.775 34.305 281.9
112 -65.818 79.993 188 -1.7708 34.306 281.62
112 -65.818 79.993 192 -1.7695 34.306 281.44
112 -65.818 79.993 196 -1.7686 34.307 281.4
112 -65.818 79.993 200 -1.762 34.309 281.06
112 -65.818 79.993 204 -1.7604 34.313 280.88
112 -65.818 79.993 208 -1.7558 34.316 280.72
112 -65.818 79.993 212 -1.7451 34.321 280.44
112 -65.818 79.993 216 -1.7463 34.322 280.15
112 -65.818 79.993 220 -1.7497 34.324 280.17
112 -65.818 79.993 224 -1.7431 34.327 280.16
112 -65.818 79.993 228 -1.7395 34.328 279.93
112 -65.818 79.993 232 -1.737 34.329 279.81
112 -65.818 79.993 236 -1.735 34.331 279.8
112 -65.818 79.993 240 -1.7308 34.334 279.78
112 -65.818 79.993 244 -1.7229 34.337 279.66
112 -65.818 79.993 248 -1.7159 34.339 279.4
112 -65.818 79.993 252 -1.7133 34.34 279.13
112 -65.818 79.993 256 -1.7158 34.34 278.97
112 -65.818 79.993 260 -1.723 34.341 279.13
112 -65.818 79.993 264 -1.7253 34.342 279.28
112 -65.818 79.993 268 -1.7231 34.342 279.4
112 -65.818 79.993 272 -1.7074 34.345 279.08
112 -65.818 79.993 276 -1.7031 34.346 278.99
112 -65.818 79.993 280 -1.6885 34.349 278.68
112 -65.818 79.993 284 -1.6745 34.352 278.27
112 -65.818 79.993 288 -1.6608 34.354 277.75
112 -65.818 79.993 292 -1.6641 34.36 278.04
112 -65.818 79.993 296 -1.6494 34.364 278.22
112 -65.818 79.993 300 -1.6399 34.366 278.12
112 -65.818 79.993 304 -1.6291 34.368 277.87
112 -65.818 79.993 308 -1.6225 34.369 277.63
112 -65.818 79.993 312 -1.6148 34.37 277.38
112 -65.818 79.993 316 -1.5975 34.373 277.05
112 -65.818 79.993 320 -1.5623 34.379 276.26
112 -65.818 79.993 324 -1.5503 34.38 275.66
112 -65.818 79.993 328 -1.5449 34.382 275.13
112 -65.818 79.993 332 -1.5324 34.384 274.68
112 -65.818 79.993 336 -1.5338 34.384 274.48
112 -65.818 79.993 340 -1.526 34.386 274.26
112 -65.818 79.993 344 -1.5063 34.39 273.81
112 -65.818 79.993 348 -1.4741 34.394 272.75
112 -65.818 79.993 352 -1.4645 34.395 272.1
112 -65.818 79.993 356 -1.4556 34.396 271.56
112 -65.818 79.993 360 -1.4465 34.397 271.32
112 -65.818 79.993 364 -1.3827 34.405 269.99
112 -65.818 79.993 368 -1.3327 34.41 268.49
112 -65.818 79.993 372 -1.2663 34.417 266.24
112 -65.818 79.993 376 -1.2473 34.419 264.7
112 -65.818 79.993 380 -1.2449 34.419 263.98
112 -65.818 79.993 384 -1.2364 34.419 263.7
112 -65.818 79.993 388 -1.1369 34.429 262
112 -65.818 79.993 392 -0.9991 34.442 258.31
112 -65.818 79.993 396 -0.879 34.454 253.86
112 -65.818 79.993 400 -0.8493 34.457 251.21
112 -65.818 79.993 404 -0.8421 34.458 249.8
112 -65.818 79.993 408 -0.7821 34.466 248.44
112 -65.818 79.993 412 -0.6987 34.479 245.86
112 -65.818 79.993 416 -0.6621 34.484 244.33
112 -65.818 79.993 420 -0.6374 34.487 242.91
112 -65.818 79.993 424 -0.6119 34.49 242.13
112 -65.818 79.993 428 -0.4891 34.505 239.44
112 -65.818 79.993 432 -0.5184 34.507 238.22
112 -65.818 79.993 436 -0.5301 34.506 238.18
112 -65.818 79.993 440 -0.549 34.507 238.7
112 -65.818 79.993 444 -0.5289 34.509 239.05
112 -65.818 79.993 448 -0.3933 34.523 236.59
112 -65.818 79.993 452 -0.3761 34.528 234.84
112 -65.818 79.993 456 -0.324 34.534 233.15
112 -65.818 79.993 460 -0.2754 34.539 231.55
112 -65.818 79.993 464 -0.1658 34.552 228.93
112 -65.818 79.993 468 -0.1165 34.557 226.26
112 -65.818 79.993 472 -0.136 34.556 225.74
112 -65.818 79.993 476 -0.0715 34.563 224.51
112 -65.818 79.993 480 0.008 34.573 222.16
112 -65.818 79.993 484 0.0476 34.577 220.6
112 -65.818 79.993 488 0.1836 34.593 217.37
112 -65.818 79.993 492 0.3168 34.609 213.07
112 -65.818 79.993 496 0.3634 34.614 210.28
112 -65.818 79.993 500 0.3997 34.618 208.38
112 -65.818 79.993 504 0.4086 34.619 207.24
112 -65.818 79.993 508 0.4138 34.62 206.79
112 -65.818 79.993 512 0.4538 34.625 205.84
112 -65.818 79.993 516 0.5117 34.633 204.09
112 -65.818 79.993 520 0.5162 34.633 203.31
112 -65.818 79.993 524 0.5842 34.643 201.84
112 -65.818 79.993 528 0.6019 34.645 200.46
112 -65.818 79.993 532 0.6109 34.647 200.05
112 -65.818 79.993 536 0.6228 34.648 199.59
112 -65.818 79.993 540 0.641 34.651 199.04
112 -65.818 79.993 544 0.6597 34.654 198.54
112 -65.818 79.993 548 0.6735 34.657 198.02
112 -65.818 79.993 552 0.6893 34.66 197.51
112 -65.818 79.993 556 0.6913 34.66 197.16
112 -65.818 79.993 560 0.7078 34.662 196.77
112 -65.818 79.993 564 0.7165 34.663 196.42
112 -65.818 79.993 568 0.7296 34.666 196.05
112 -65.818 79.993 572 0.7403 34.668 195.62
112 -65.818 79.993 576 0.7505 34.669 195.22
112 -65.818 79.993 580 0.7783 34.675 194.48
112 -65.818 79.993 584 0.7955 34.678 193.76
112 -65.818 79.993 588 0.8042 34.679 193.17
112 -65.818 79.993 592 0.8095 34.681 192.74
112 -65.818 79.993 596 0.815 34.682 192.36
112 -65.818 79.993 600 0.8128 34.681 192.23
112 -65.818 79.993 604 0.8114 34.681 192.13
112 -65.818 79.993 608 0.8108 34.681 192.07
112 -65.818 79.993 612 0.8066 34.681 192.04
112 -65.818 79.993 616 0.8057 34.681 192.12
112 -65.818 79.993 620 0.7995 34.68 192.25
112 -65.818 79.993 624 0.8002 34.681 192.23
112 -65.818 79.993 628 0.8197 34.685 191.93
112 -65.818 79.993 632 0.8375 34.687 191.42
112 -65.818 79.993 636 0.8384 34.688 191.08
112 -65.818 79.993 640 0.8423 34.688 190.76
112 -65.818 79.993 644 0.8327 34.689 190.69
112 -65.818 79.993 648 0.8353 34.69 190.49
112 -65.818 79.993 652 0.8363 34.69 190.34
112 -65.818 79.993 656 0.8366 34.691 190.25
112 -65.818 79.993 660 0.8367 34.691 190.13
112 -65.818 79.993 664 0.8322 34.693 190
112 -65.818 79.993 668 0.8314 34.693 189.91
112 -65.818 79.993 672 0.8312 34.693 189.84
112 -65.818 79.993 676 0.8306 34.694 189.79
112 -65.818 79.993 680 0.8306 34.694 189.76
112 -65.818 79.993 684 0.8306 34.694 189.71
112 -65.818 79.993 688 0.8315 34.695 189.66
112 -65.818 79.993 692 0.8342 34.696 189.56
112 -65.818 79.993 696 0.8372 34.696 189.38
112 -65.818 79.993 700 0.8366 34.697 189.28
112 -65.818 79.993 704 0.8353 34.697 189.24
112 -65.818 79.993 708 0.8333 34.697 189.2
112 -65.818 79.993 712 0.8292 34.697 189.18
112 -65.818 79.993 716 0.827 34.697 189.1
112 -65.818 79.993 720 0.822 34.697 189.17
112 -65.818 79.993 724 0.8186 34.697 189.03
112 -65.818 79.993 728 0.8132 34.697 189.08
112 -65.818 79.993 732 0.8108 34.697 189.13
112 -65.818 79.993 736 0.8081 34.697 189.25
112 -65.818 79.993 740 0.8076 34.697 189.22
112 -65.818 79.993 744 0.8071 34.698 189.17
112 -65.818 79.993 748 0.8096 34.698 189.16
112 -65.818 79.993 752 0.8125 34.699 189.05
112 -65.818 79.993 756 0.8133 34.699 189.04
112 -65.818 79.993 760 0.8125 34.699 188.99
112 -65.818 79.993 764 0.8114 34.699 188.88
112 -65.818 79.993 768 0.8098 34.699 188.94
112 -65.818 79.993 772 0.8073 34.699 188.89
112 -65.818 79.993 776 0.8059 34.699 188.95
112 -65.818 79.993 780 0.8046 34.699 188.97
112 -65.818 79.993 784 0.8041 34.699 188.95
112 -65.818 79.993 788 0.8029 34.699 189
112 -65.818 79.993 792 0.8021 34.699 189
112 -65.818 79.993 796 0.8004 34.699 189
112 -65.818 79.993 800 0.8001 34.699 188.98
112 -65.818 79.993 804 0.7997 34.699 188.98
112 -65.818 79.993 808 0.7989 34.699 189
112 -65.818 79.993 812 0.7989 34.699 188.96
112 -65.818 79.993 816 0.7999 34.699 188.95
112 -65.818 79.993 820 0.7986 34.699 188.99
112 -65.818 79.993 824 0.7943 34.698 189
112 -65.818 79.993 828 0.789 34.698 189.04
112 -65.818 79.993 832 0.7863 34.698 189.11
112 -65.818 79.993 836 0.7829 34.698 189.13
112 -65.818 79.993 840 0.7816 34.698 189.11
112 -65.818 79.993 844 0.7796 34.698 189.18
112 -65.818 79.993 848 0.7749 34.698 189.22
112 -65.818 79.993 852 0.7701 34.698 189.21
112 -65.818 79.993 856 0.7509 34.698 189.34
112 -65.818 79.993 860 0.7458 34.698 189.38
112 -65.818 79.993 864 0.7462 34.698 189.41
112 -65.818 79.993 868 0.7419 34.699 189.33
112 -65.818 79.993 872 0.7312 34.699 189.3
112 -65.818 79.993 876 0.7232 34.698 189.39
112 -65.818 79.993 880 0.7225 34.698 189.44
112 -65.818 79.993 884 0.7241 34.699 189.46
112 -65.818 79.993 888 0.7209 34.698 189.45
112 -65.818 79.993 892 0.7195 34.698 189.47
112 -65.818 79.993 896 0.7179 34.698 189.47
112 -65.818 79.993 900 0.7173 34.698 189.5
112 -65.818 79.993 904 0.712 34.698 189.53
112 -65.818 79.993 908 0.7054 34.698 189.6
112 -65.818 79.993 912 0.7002 34.697 189.65
112 -65.818 79.993 916 0.6968 34.697 189.76
112 -65.818 79.993 920 0.6921 34.697 189.84
112 -65.818 79.993 924 0.6924 34.697 189.93
112 -65.818 79.993 928 0.6899 34.697 189.88
112 -65.818 79.993 932 0.6829 34.697 189.93
112 -65.818 79.993 936 0.6679 34.696 190.03
112 -65.818 79.993 940 0.6637 34.696 190.1
112 -65.818 79.993 944 0.6628 34.696 190.17
112 -65.818 79.993 948 0.6584 34.696 190.24
112 -65.818 79.993 952 0.656 34.696 190.3
112 -65.818 79.993 956 0.6536 34.696 190.29
112 -65.818 79.993 960 0.6465 34.696 190.32
112 -65.818 79.993 964 0.6443 34.696 190.43
112 -65.818 79.993 968 0.6444 34.696 190.46
112 -65.818 79.993 972 0.6421 34.696 190.45
112 -65.818 79.993 976 0.6388 34.696 190.51
112 -65.818 79.993 980 0.6375 34.696 190.44
112 -65.818 79.993 984 0.6346 34.696 190.42
112 -65.818 79.993 988 0.6211 34.695 190.56
112 -65.818 79.993 992 0.6153 34.695 190.59
112 -65.818 79.993 996 0.6091 34.694 190.66
112 -65.818 79.993 1000 0.6069 34.695 190.74
112 -65.818 79.993 1004 0.6061 34.695 190.69
112 -65.818 79.993 1008 0.6052 34.695 190.75
112 -65.818 79.993 1012 0.6041 34.694 190.8
112 -65.818 79.993 1016 0.6007 34.694 190.82
112 -65.818 79.993 1020 0.5992 34.694 190.81
112 -65.818 79.993 1024 0.596 34.694 190.89
112 -65.818 79.993 1028 0.5865 34.694 190.98
112 -65.818 79.993 1032 0.5856 34.694 191.03
112 -65.818 79.993 1036 0.5844 34.694 191.07
112 -65.818 79.993 1040 0.582 34.694 191.14
112 -65.818 79.993 1044 0.5802 34.694 191.18
112 -65.818 79.993 1048 0.5796 34.694 191.13
112 -65.818 79.993 1052 0.5786 34.694 191.13
112 -65.818 79.993 1056 0.5755 34.693 191.15
112 -65.818 79.993 1060 0.5752 34.693 191.13
112 -65.818 79.993 1064 0.5745 34.693 191.2
112 -65.818 79.993 1068 0.5716 34.693 191.23
112 -65.818 79.993 1072 0.5714 34.693 191.26
112 -65.818 79.993 1076 0.5712 34.693 191.24
112 -65.818 79.993 1080 0.5655 34.693 191.24
112 -65.818 79.993 1084 0.5601 34.693 191.41
112 -65.818 79.993 1088 0.559 34.693 191.45
112 -65.818 79.993 1092 0.5589 34.693 191.42
112 -65.818 79.993 1096 0.5567 34.693 191.41
112 -65.818 79.993 1100 0.5547 34.693 191.47
112 -65.818 79.993 1104 0.5537 34.693 191.4
112 -65.818 79.993 1108 0.5534 34.692 191.43
112 -65.818 79.993 1112 0.554 34.693 191.46
112 -65.818 79.993 1116 0.5545 34.693 191.48
112 -65.818 79.993 1120 0.5532 34.693 191.41
112 -65.818 79.993 1124 0.5261 34.691 191.75
112 -65.818 79.993 1128 0.5239 34.691 191.86
112 -65.818 79.993 1132 0.5205 34.691 191.94
112 -65.818 79.993 1136 0.5175 34.691 192.01
112 -65.818 79.993 1140 0.514 34.691 192.12
112 -65.818 79.993 1144 0.5124 34.691 192.14
112 -65.818 79.993 1148 0.511 34.691 192.14
112 -65.818 79.993 1152 0.5111 34.691 192.18
112 -65.818 79.993 1156 0.5048 34.691 192.26
112 -65.818 79.993 1160 0.5001 34.69 192.31
112 -65.818 79.993 1164 0.4901 34.69 192.43
112 -65.818 79.993 1168 0.488 34.69 192.51
112 -65.818 79.993 1172 0.4868 34.69 192.56
112 -65.818 79.993 1176 0.4865 34.69 192.52
112 -65.818 79.993 1180 0.4819 34.69 192.56
112 -65.818 79.993 1184 0.4833 34.69 192.45
112 -65.818 79.993 1188 0.4765 34.69 192.52
112 -65.818 79.993 1192 0.4782 34.69 192.59
112 -65.818 79.993 1196 0.4746 34.69 192.6
112 -65.818 79.993 1200 0.4724 34.69 192.67
112 -65.818 79.993 1204 0.4709 34.689 192.68
112 -65.818 79.993 1208 0.4664 34.689 192.76
112 -65.818 79.993 1212 0.4635 34.689 192.83
112 -65.818 79.993 1216 0.4578 34.689 192.85
112 -65.818 79.993 1220 0.4519 34.689 192.89
112 -65.818 79.993 1224 0.4472 34.688 193
112 -65.818 79.993 1228 0.439 34.688 193.05
112 -65.818 79.993 1232 0.4294 34.688 193.18
112 -65.818 79.993 1236 0.4271 34.688 193.24
112 -65.818 79.993 1240 0.4234 34.688 193.4
112 -65.818 79.993 1244 0.4183 34.687 193.5
112 -65.818 79.993 1248 0.4137 34.687 193.59
112 -65.818 79.993 1252 0.4123 34.687 193.72
112 -65.818 79.993 1256 0.4084 34.687 193.75
112 -65.818 79.993 1260 0.4027 34.687 193.83
112 -65.818 79.993 1264 0.3975 34.687 193.87
112 -65.818 79.993 1268 0.3939 34.686 193.84
112 -65.818 79.993 1272 0.3919 34.686 193.92
112 -65.818 79.993 1276 0.3912 34.686 193.98
112 -65.818 79.993 1280 0.3904 34.686 193.97
112 -65.818 79.993 1284 0.3896 34.686 194.1
112 -65.818 79.993 1288 0.3897 34.686 194.11
112 -65.818 79.993 1292 0.3882 34.686 194.09
112 -65.818 79.993 1296 0.3839 34.686 194.11
112 -65.818 79.993 1300 0.3794 34.686 194.21
112 -65.818 79.993 1304 0.378 34.686 194.23
112 -65.818 79.993 1308 0.3761 34.686 194.3
112 -65.818 79.993 1312 0.3755 34.686 194.33
112 -65.818 79.993 1316 0.3753 34.686 194.31
112 -65.818 79.993 1320 0.3755 34.686 194.37
112 -65.818 79.993 1324 0.3762 34.686 194.41
112 -65.818 79.993 1328 0.3757 34.686 194.45
112 -65.818 79.993 1332 0.3746 34.686 194.44
112 -65.818 79.993 1336 0.3759 34.686 194.44
112 -65.818 79.993 1340 0.3766 34.686 194.41
112 -65.818 79.993 1344 0.3758 34.686 194.4
112 -65.818 79.993 1348 0.3767 34.686 194.37
112 -65.818 79.993 1352 0.3785 34.686 194.31
112 -65.818 79.993 1356 0.3738 34.686 194.28
112 -65.818 79.993 1360 0.372 34.685 194.35
112 -65.818 79.993 1364 0.372 34.685 194.39
112 -65.818 79.993 1368 0.3715 34.685 194.42
112 -65.818 79.993 1372 0.3709 34.685 194.38
112 -65.818 79.993 1376 0.3703 34.685 194.47
112 -65.818 79.993 1380 0.368 34.685 194.58
112 -65.818 79.993 1384 0.3678 34.685 194.54
112 -65.818 79.993 1388 0.3605 34.685 194.58
112 -65.818 79.993 1392 0.3527 34.685 194.68
112 -65.818 79.993 1396 0.3513 34.685 194.67
112 -65.818 79.993 1400 0.3504 34.685 194.67
112 -65.818 79.993 1404 0.3464 34.685 194.79
112 -65.818 79.993 1408 0.3446 34.685 194.87
112 -65.818 79.993 1412 0.3473 34.685 194.87
112 -65.818 79.993 1416 0.3476 34.685 194.83
112 -65.818 79.993 1420 0.3452 34.685 194.82
112 -65.818 79.993 1424 0.3428 34.684 194.86
112 -65.818 79.993 1428 0.3324 34.684 194.94
112 -65.818 79.993 1432 0.3332 34.684 195.03
112 -65.818 79.993 1436 0.3332 34.684 195.08
112 -65.818 79.993 1440 0.3285 34.684 195.07
112 -65.818 79.993 1444 0.3115 34.683 195.23
112 -65.818 79.993 1448 0.3024 34.683 195.39
112 -65.818 79.993 1452 0.3015 34.683 195.51
112 -65.818 79.993 1456 0.298 34.683 195.63
112 -65.818 79.993 1460 0.2978 34.683 195.65
112 -65.818 79.993 1464 0.2978 34.683 195.65
112 -65.818 79.993 1468 0.2972 34.683 195.62
112 -65.818 79.993 1472 0.2965 34.683 195.66
112 -65.818 79.993 1476 0.2963 34.683 195.7
112 -65.818 79.993 1480 0.2965 34.683 195.74
112 -65.818 79.993 1484 0.2969 34.683 195.72
112 -65.818 79.993 1488 0.297 34.683 195.71
112 -65.818 79.993 1492 0.2945 34.683 195.75
112 -65.818 79.993 1496 0.2885 34.682 195.92
112 -65.818 79.993 1500 0.2882 34.683 195.91
112 -65.818 79.993 1504 0.2872 34.682 195.95
112 -65.818 79.993 1508 0.2862 34.682 195.9
112 -65.818 79.993 1512 0.2822 34.682 195.92
112 -65.818 79.993 1516 0.2711 34.682 196.12
112 -65.818 79.993 1520 0.2699 34.682 196.22
112 -65.818 79.993 1524 0.2689 34.682 196.27
112 -65.818 79.993 1528 0.267 34.682 196.31
112 -65.818 79.993 1532 0.2666 34.682 196.34
112 -65.818 79.993 1536 0.2651 34.682 196.41
112 -65.818 79.993 1540 0.2635 34.681 196.49
112 -65.818 79.993 1544 0.2647 34.682 196.46
112 -65.818 79.993 1548 0.2582 34.681 196.6
112 -65.818 79.993 1552 0.2568 34.681 196.68
112 -65.818 79.993 1556 0.2577 34.681 196.73
112 -65.818 79.993 1560 0.2584 34.681 196.77
112 -65.818 79.993 1564 0.2589 34.681 196.76
112 -65.818 79.993 1568 0.2532 34.681 196.82
112 -65.818 79.993 1572 0.2512 34.681 196.86
112 -65.818 79.993 1576 0.2479 34.681 196.91
112 -65.818 79.993 1580 0.2453 34.681 196.93
112 -65.818 79.993 1584 0.2435 34.681 196.98
112 -65.818 79.993 1588 0.2435 34.681 197.04
112 -65.818 79.993 1592 0.2418 34.681 197.11
112 -65.818 79.993 1596 0.2415 34.681 197.07
112 -65.818 79.993 1600 0.2414 34.681 197.09
112 -65.818 79.993 1604 0.2405 34.681 197.15
112 -65.818 79.993 1608 0.2393 34.681 197.13
112 -65.818 79.993 1612 0.2363 34.681 197.11
112 -65.818 79.993 1616 0.2312 34.68 197.26
112 -65.818 79.993 1620 0.2304 34.68 197.33
112 -65.818 79.993 1624 0.2279 34.68 197.33
112 -65.818 79.993 1628 0.2239 34.68 197.46
